,code_athlete,name,country_code,country,discipline,medal_type
6005,1922698,MORONI Camilla,ITA,Italy,Sport Climbing,
6006,1922706,MATUSEVICIUS Edis,LTU,Lithuania,Athletics,
6007,1922709,GALVYDYTE Gabija,LTU,Lithuania,Athletics,
6008,1922722,GUDZIUS Andrius,LTU,Lithuania,Athletics,
6009,1922728,GUMBS Ieva,LTU,Lithuania,Athletics,
6010,1922750,JASIUNAITE Liveta,LTU,Lithuania,Athletics,
6011,1922759,LOPEZ LIZARAZO Rene,COL,Colombia,Equestrian,
6012,1922819,KILTY Dovile,LTU,Lithuania,Athletics,
6013,1922895,MORAUSKAITE Modesta Juste,LTU,Lithuania,Athletics,
6014,1923000,PALSYTE Airine,LTU,Lithuania,Athletics,
6015,1923040,BALSAMO Elisa,ITA,Italy,Cycling Road,
6016,1923040,BALSAMO Elisa,ITA,Italy,Cycling Track,
6017,1923041,CECCHINI Elena,ITA,Italy,Cycling Road,
6018,1923042,GUAZZINI Vittoria,ITA,Italy,Cycling Track,Gold
6019,1923044,PERSICO Silvia,ITA,Italy,Cycling Road,
6020,1923045,LONGO BORGHINI Elisa,ITA,Italy,Cycling Road,
6021,1923048,CONSONNI Chiara,ITA,Italy,Cycling Track,Gold
6022,1923053,PATERNOSTER Letizia,ITA,Italy,Cycling Track,
6023,1923054,FIDANZA Martina,ITA,Italy,Cycling Track,
6024,1923138,ZAGAINOVA Diana,LTU,Lithuania,Athletics,
6025,1923516,VECE Miriam,ITA,Italy,Cycling Track,
6026,1923517,LAMON Francesco,ITA,Italy,Cycling Track,Bronze
6027,1923518,CONSONNI Simone,ITA,Italy,Cycling Track,Bronze
6028,1923518,CONSONNI Simone,ITA,Italy,Cycling Track,Silver
6029,1923519,VIVIANI Elia,ITA,Italy,Cycling Road,
6030,1923519,VIVIANI Elia,ITA,Italy,Cycling Track,Silver
6031,1923520,GANNA Filippo,ITA,Italy,Cycling Road,Silver
6032,1923520,GANNA Filippo,ITA,Italy,Cycling Track,Bronze
6033,1923521,MORO Manlio,ITA,Italy,Cycling Track,Bronze
6034,1923529,MILAN Jonathan,ITA,Italy,Cycling Track,Bronze
6035,1923629,FLEETWOOD Tommy,GBR,Great Britain,Golf,Silver
6036,1923694,RAFFAELI Sofia,ITA,Italy,Rhythmic Gymnastics,Bronze
6037,1923695,BALDASSARRI Milena,ITA,Italy,Rhythmic Gymnastics,
6038,1923699,MAURELLI Alessia,ITA,Italy,Rhythmic Gymnastics,Bronze
6039,1923700,CENTOFANTI Martina,ITA,Italy,Rhythmic Gymnastics,Bronze
6040,1923701,DURANTI Agnese,ITA,Italy,Rhythmic Gymnastics,Bronze
6041,1923703,MOGUREAN Daniela,ITA,Italy,Rhythmic Gymnastics,Bronze
6042,1923704,PARIS Laura,ITA,Italy,Rhythmic Gymnastics,Bronze
6043,1923806,FURLONG Gareth,GBR,Great Britain,Hockey,
6044,1924081,SHRESTHA Shantoshi,NEP,Nepal,Athletics,
6045,1924203,VENCKAUSKAITE Gintare,LTU,Lithuania,Modern Pentathlon,
6046,1924212,ASADAUSKAITE Laura,LTU,Lithuania,Modern Pentathlon,
6047,1924268,HODGE Adaejah,IVB,"Virgin Islands, B",Athletics,
6048,1924275,VOLPI Alice,ITA,Italy,Fencing,Silver
6049,1924276,ERRIGO Arianna,ITA,Italy,Fencing,Silver
6050,1924277,FAVARETTO Martina,ITA,Italy,Fencing,Silver
6051,1924279,PALUMBO Francesca,ITA,Italy,Fencing,Silver
6052,1924287,MARINI Tommaso,ITA,Italy,Fencing,Silver
6053,1924289,MACCHI Filippo,ITA,Italy,Fencing,Silver
6054,1924289,MACCHI Filippo,ITA,Italy,Fencing,Silver
6055,1924290,FOCONI Alessio,ITA,Italy,Fencing,Silver
6056,1924291,BIANCHI Guillaume,ITA,Italy,Fencing,Silver
6057,1924299,di VEROLI Davide,ITA,Italy,Fencing,
6058,1924300,VISMARA Federico,ITA,Italy,Fencing,
6059,1924383,ANNING Amber,GBR,Great Britain,Athletics,Bronze
6060,1924383,ANNING Amber,GBR,Great Britain,Athletics,Bronze
6061,1924384,ASHER-SMITH Dina,GBR,Great Britain,Athletics,Silver
6062,1924385,ATKIN Sam,GBR,Great Britain,Athletics,
6063,1924392,BIRD Elizabeth,GBR,Great Britain,Athletics,
6064,1924395,BRADSHAW Holly,GBR,Great Britain,Athletics,
6065,1924399,BURGIN Max,GBR,Great Britain,Athletics,
6066,1924401,CAIRESS Emile,GBR,Great Britain,Athletics,
6067,1924403,CAUDERY Molly,GBR,Great Britain,Athletics,
6068,1924404,CHALMERS Alastair,GBR,Great Britain,Athletics,
6069,1924406,DAVEY Lewis,GBR,Great Britain,Athletics,Bronze
6070,1924406,DAVEY Lewis,GBR,Great Britain,Athletics,Bronze
6071,1924408,DEVER Patrick,GBR,Great Britain,Athletics,
6072,1924409,DOBSON Charles,GBR,Great Britain,Athletics,Bronze
6073,1924411,EFOLOKO Jona,GBR,Great Britain,Athletics,
6074,1924413,EVANS Clara,GBR,Great Britain,Athletics,
6075,1924416,FINCHAM-DUKES Jacob,GBR,Great Britain,Athletics,
6076,1924420,GILES Elliot,GBR,Great Britain,Athletics,
6077,1924422,GOURLEY Neil,GBR,Great Britain,Athletics,
6078,1924425,HARVEY Rose,GBR,Great Britain,Athletics,
6079,1924426,HAYDOCK-WILSON Alex,GBR,Great Britain,Athletics,Bronze
6080,1924426,HAYDOCK-WILSON Alex,GBR,Great Britain,Athletics,Bronze
6081,1924429,HODGKINSON Keely,GBR,Great Britain,Athletics,Gold
6082,1924430,HUDSON-SMITH Matthew,GBR,Great Britain,Athletics,Silver
6083,1924430,HUDSON-SMITH Matthew,GBR,Great Britain,Athletics,Bronze
6084,1924431,HUGHES Zharnel,GBR,Great Britain,Athletics,Bronze
6085,1924432,HUNT Amy,GBR,Great Britain,Athletics,Silver
6086,1924437,JOHN Yemi Mary,GBR,Great Britain,Athletics,Bronze
6087,1924439,AZU Jeremiah,GBR,Great Britain,Athletics,Bronze
6088,1924440,KERR Josh,GBR,Great Britain,Athletics,Silver
6089,1924442,KILTY Richard,GBR,Great Britain,Athletics,Bronze
6090,1924444,KNIGHT Jessie,GBR,Great Britain,Athletics,
6091,1924445,LAKE Morgan,GBR,Great Britain,Athletics,
6092,1924446,LANSIQUOT Imani,GBR,Great Britain,Athletics,Silver
6093,1924447,LINCOLN Scott,GBR,Great Britain,Athletics,
6094,1924451,McCOLGAN Eilish,GBR,Great Britain,Athletics,
6095,1924455,MILLS George,GBR,Great Britain,Athletics,
6096,1924456,MITCHAM Rio,GBR,Great Britain,Athletics,
6097,1924457,MITCHELL-BLAKE Nethaneel,GBR,Great Britain,Athletics,Bronze
6098,1924459,MUIR Laura,GBR,Great Britain,Athletics,
6099,1924460,NEITA Daryll,GBR,Great Britain,Athletics,Silver
6100,1924463,NIELSEN Lina,GBR,Great Britain,Athletics,Bronze
6101,1924464,NIELSEN Laviai,GBR,Great Britain,Athletics,Bronze
6102,1924464,NIELSEN Laviai,GBR,Great Britain,Athletics,Bronze
6103,1924467,O'DOWDA Jade,GBR,Great Britain,Athletics,
6104,1924470,OHURUOGU Victoria,GBR,Great Britain,Athletics,Bronze
6105,1924471,OJORA Tade,GBR,Great Britain,Athletics,
6106,1924472,OKOYE Lawrence,GBR,Great Britain,Athletics,
6107,1924474,PERCY Nicholas,GBR,Great Britain,Athletics,
6108,1924478,PRATT Aimee,GBR,Great Britain,Athletics,
6109,1924483,REEKIE Jemma,GBR,Great Britain,Athletics,
6110,1924486,PATTISON Ben,GBR,Great Britain,Athletics,
6111,1924494,HAUGER-THACKERY Calli,GBR,Great Britain,Athletics,
6112,1924499,WALCOTT-NOLAN Revee,GBR,Great Britain,Athletics,
6113,1924505,WILKINSON Callum,GBR,Great Britain,Athletics,
6114,1924506,WILLIAMS Jodie,GBR,Great Britain,Athletics,Bronze
6115,1924506,WILLIAMS Jodie,GBR,Great Britain,Athletics,Bronze
6116,1924507,WILLIAMS Bianca,GBR,Great Britain,Athletics,Silver
6117,1924509,YEARGIN Nicole,GBR,Great Britain,Athletics,Bronze
6118,1924509,YEARGIN Nicole,GBR,Great Britain,Athletics,Bronze
6119,1924559,NICKA,LTU,Lithuania,Breaking,Silver
6120,1924576,SANTARELLI Andrea,ITA,Italy,Fencing,
6121,1924583,CIMINI Gabriele,ITA,Italy,Fencing,
6122,1924585,FIAMINGO Rossella,ITA,Italy,Fencing,Gold
6123,1924586,NAVARRIA Mara,ITA,Italy,Fencing,Gold
6124,1924587,SANTUCCIO Alberta,ITA,Italy,Fencing,Gold
6125,1924588,RIZZI Giulia,ITA,Italy,Fencing,Gold
6126,1924595,SAMELE Luigi,ITA,Italy,Fencing,Bronze
6127,1924596,CURATOLI Luca,ITA,Italy,Fencing,
6128,1924597,GALLO Michele,ITA,Italy,Fencing,
6129,1924598,TORRE Pietro,ITA,Italy,Fencing,
6130,1924605,CRISCIO Martina,ITA,Italy,Fencing,
6131,1924606,BATTISTON Michela,ITA,Italy,Fencing,
6132,1924607,MORMILE Chiara,ITA,Italy,Fencing,
6133,1924608,VECCHI Irene,ITA,Italy,Fencing,
6134,1924881,LIMARDO GASCON Ruben,VEN,Venezuela,Fencing,
6135,1924884,JASIUNAS Rytis,LTU,Lithuania,Sailing,
6136,1924885,ANDRULYTE Viktorija,LTU,Lithuania,Sailing,
6137,1924894,LUGO Grabiel,VEN,Venezuela,Fencing,
6138,1924905,TVOROGAL Robert,LTU,Lithuania,Artistic Gymnastics,
6139,1924909,LIMARDO Francisco,VEN,Venezuela,Fencing,
6140,1924914,BRICENO Thomas,CHI,Chile,Judo,
6141,1924918,LIMARDO Jesus,VEN,Venezuela,Fencing,
6142,1924937,DILYTE Gabija,LTU,Lithuania,Wrestling,
6143,1924941,COLLYMORE Tilly,GRN,Grenada,Swimming,
6144,1924957,PAREDES TORRES Katherine F,VEN,Venezuela,Fencing,
6145,1925060,RODRIGUEZ OROZCO Raiber Jose,VEN,Venezuela,Wrestling,
6146,1925079,MONTERO CHIRINOS Anthony Jose,VEN,Venezuela,Wrestling,
6147,1925088,ARGUELLO VILLEGAS Betzabeth Angeli,VEN,Venezuela,Wrestling,
6148,1925091,CARABALLO HERNANDEZ Soleymi Antoni,VEN,Venezuela,Wrestling,
6149,1925098,BARRIOS Anriquelis,VEN,Venezuela,Judo,
6150,1925106,METELLUS Philippe Abel,HAI,Haiti,Judo,
6151,1925121,HO Ian Yentou,HKG,"Hong Kong, China",Swimming,
6152,1925123,AU Hoi Shun Stephanie,HKG,"Hong Kong, China",Swimming,
6153,1925124,CHENG Camille Lily Mei,HKG,"Hong Kong, China",Swimming,
6154,1925125,HAUGHEY Siobhan Bernadette,HKG,"Hong Kong, China",Swimming,Bronze
6155,1925125,HAUGHEY Siobhan Bernadette,HKG,"Hong Kong, China",Swimming,Bronze
6156,1925126,KAN Cheuk Tung Natalie,HKG,"Hong Kong, China",Swimming,
6157,1925129,TAM Hoi Lam,HKG,"Hong Kong, China",Swimming,
6158,1925130,CHEUNG Sum Yuet Cindy,HKG,"Hong Kong, China",Swimming,
6159,1925164,LEE Cheuk Yiu,HKG,"Hong Kong, China",Badminton,
6160,1925167,TANG Chun Man,HKG,"Hong Kong, China",Badminton,
6161,1925168,LO Sin Yan Happy,HKG,"Hong Kong, China",Badminton,
6162,1925170,TSE Ying Suet,HKG,"Hong Kong, China",Badminton,
6163,1925171,YEUNG Nga Ting,HKG,"Hong Kong, China",Badminton,
6164,1925172,YEUNG Pui Lam,HKG,"Hong Kong, China",Badminton,
6165,1925180,KIFLE Aron,ERI,Eritrea,Athletics,
6166,1925255,PRIMOVA Aynura,TKM,Turkmenistan,Swimming,
6167,1925275,TOTI Giovanni,ITA,Italy,Badminton,
6168,1925301,ANTI,ITA,Italy,Breaking,
6169,1925346,SCUTTO Assunta,ITA,Italy,Judo,
6170,1925347,GIUFFRIDA Odette,ITA,Italy,Judo,
6171,1925348,TONIOLO Veronica,ITA,Italy,Judo,
6172,1925349,BELLANDI Alice,ITA,Italy,Judo,Gold
6173,1925350,LOMBARDO Manuel,ITA,Italy,Judo,
6174,1925351,PARLATI Christian,ITA,Italy,Judo,
6175,1925352,TAVANO Asya,ITA,Italy,Judo,
6176,1925355,CHAMIZO MARQUEZ Frank,ITA,Italy,Wrestling,
6177,1925359,RUSSO Aurora,ITA,Italy,Wrestling,
6178,1925508,CARLINO Andrea,ITA,Italy,Judo,
6179,1925513,PIRAS Matteo,ITA,Italy,Judo,
6180,1925515,ESPOSITO Antonio,ITA,Italy,Judo,
6181,1925519,PIRELLI Gennaro,ITA,Italy,Judo,
6182,1925542,RUSSO Savita,ITA,Italy,Judo,
6183,1925630,PALTRINIERI Gregorio,ITA,Italy,Marathon Swimming,
6184,1925630,PALTRINIERI Gregorio,ITA,Italy,Swimming,Bronze
6185,1925630,PALTRINIERI Gregorio,ITA,Italy,Swimming,Silver
6186,1925631,ACERENZA Domenico,ITA,Italy,Marathon Swimming,
6187,1925632,QUADARELLA Simona,ITA,Italy,Swimming,
6188,1925633,MARTINENGHI Nicolo,ITA,Italy,Swimming,Gold
6189,1925634,FRIGO Manuel,ITA,Italy,Swimming,Bronze
6190,1925635,CECCON Thomas,ITA,Italy,Swimming,Gold
6191,1925635,CECCON Thomas,ITA,Italy,Swimming,Bronze
6192,1925636,MIRESSI Alessandro,ITA,Italy,Swimming,Bronze
6193,1925637,RAZZETTI Alberto,ITA,Italy,Swimming,
6194,1925638,PILATO Benedetta,ITA,Italy,Swimming,
6195,1925639,BIGINELLI Maia,ITA,Italy,Diving,
6196,1925640,JODOIN di MARIA Sarah,ITA,Italy,Diving,
6197,1925641,BERTOCCHI Elena,ITA,Italy,Diving,
6198,1925642,PELLACANI Chiara,ITA,Italy,Diving,
6199,1925643,MARSAGLIA Lorenzo,ITA,Italy,Diving,
6200,1925644,TOCCI Giovanni,ITA,Italy,Diving,
6201,1925645,LARSEN Andreas Sargent,ITA,Italy,Diving,
6202,1925647,BRUNI Lorenzo,ITA,Italy,Water Polo,
6203,1925649,CONDEMI Francesco,ITA,Italy,Water Polo,
6204,1925652,del LUNGO Marco,ITA,Italy,Water Polo,
6205,1925653,di FULVIO Francesco,ITA,Italy,Water Polo,
6206,1925654,di SOMMA Edoardo,ITA,Italy,Water Polo,
6207,1925656,ECHENIQUE Gonzalo,ITA,Italy,Water Polo,
6208,1925657,FONDELLI Andrea,ITA,Italy,Water Polo,
6209,1925658,GIANAZZA Tommaso,ITA,Italy,Water Polo,
6210,1925659,IOCCHI GRATTA Matteo,ITA,Italy,Water Polo,
6211,1925664,NICOSIA Gianmarco,ITA,Italy,Water Polo,
6212,1925665,PRESCIUTTI Nicholas,ITA,Italy,Water Polo,
6213,1925666,RENZUTO IODICE Vincenzo,ITA,Italy,Water Polo,
6214,1925667,VELOTTO Alessandro,ITA,Italy,Water Polo,
6215,1925668,FRANCESCHI Sara,ITA,Italy,Swimming,
6216,1925669,ZAZZERI Lorenzo,ITA,Italy,Swimming,Bronze
6217,1925671,CARINI Giacomo,ITA,Italy,Swimming,
6218,1925675,CONTE BONIN Paolo,ITA,Italy,Swimming,Bronze
6219,1925677,de TULLIO Luca,ITA,Italy,Swimming,
6220,1925678,de TULLIO Marco,ITA,Italy,Swimming,
6221,1925681,DEPLANO Leonardo,ITA,Italy,Swimming,Bronze
6222,1925683,LAMBERTI Matteo,ITA,Italy,Swimming,
6223,1925684,LAMBERTI Michele,ITA,Italy,Swimming,
6224,1925686,MEGLI Filippo,ITA,Italy,Swimming,
6225,1925690,RAGAINI Alessandro,ITA,Italy,Swimming,
6226,1925691,RESTIVO Matteo,ITA,Italy,Swimming,
6227,1925692,VIBERTI Ludovico Blu Art,ITA,Italy,Swimming,
6228,1925693,GIOVANNINI Riccardo,ITA,Italy,Diving,
6229,1925700,GABBRIELLESCHI Giulia,ITA,Italy,Marathon Swimming,
6230,1925701,CERRUTI Linda,ITA,Italy,Artistic Swimming,
6231,1925702,ZUNINO Francesca,ITA,Italy,Artistic Swimming,
6232,1925703,SPORTELLI Isotta,ITA,Italy,Artistic Swimming,
6233,1925706,PICCOLI Enrica,ITA,Italy,Artistic Swimming,
6234,1925707,PEDOTTI Susanna,ITA,Italy,Artistic Swimming,
6235,1925711,IACOACCI Marta,ITA,Italy,Artistic Swimming,
6236,1925713,MASTROIANNI Sofia,ITA,Italy,Artistic Swimming,
6237,1925715,VERNICE Giulia,ITA,Italy,Artistic Swimming,
6238,1925719,RUGGIERO Lucrezia,ITA,Italy,Artistic Swimming,
6239,1925721,ANGIOLINI Lisa,ITA,Italy,Swimming,
6240,1925725,COCCONCELLI Costanza,ITA,Italy,Swimming,
6241,1925727,D'INNOCENZO Giulia,ITA,Italy,Swimming,
6242,1925728,CURTIS Sara,ITA,Italy,Swimming,
6243,1925733,ARTAMONOVA Sona,CZE,Czechia,Artistic Gymnastics,
6244,1925749,KLAMMERT David,CZE,Czechia,Judo,
6245,1925750,KRPALEK Lukas,CZE,Czechia,Judo,
6246,1925751,ZACHOVA Renata,CZE,Czechia,Judo,
6247,1925762,GRYCZ Marek,CZE,Czechia,Modern Pentathlon,
6248,1925763,HLAVACKOVA Lucie,CZE,Czechia,Modern Pentathlon,
6249,1925766,NOVOTNA Veronika,CZE,Czechia,Modern Pentathlon,
6250,1925768,VLACH Martin,CZE,Czechia,Modern Pentathlon,
6251,1925785,FANGIO Francesca,ITA,Italy,Swimming,
6252,1925790,MENICUCCI Emma Virginia,ITA,Italy,Swimming,
6253,1925791,MORINI Sofia,ITA,Italy,Swimming,
6254,1925793,PANZIERA Margherita,ITA,Italy,Swimming,
6255,1925795,RAMATELLI Giulia,ITA,Italy,Swimming,
6256,1925797,SCOTTO di CARLO Viola,ITA,Italy,Swimming,
6257,1925798,TARANTINO Chiara,ITA,Italy,Swimming,
6258,1925803,BIAGIOTTI Matilde,ITA,Italy,Swimming,
6259,1925804,TADDEUCCI Ginevra,ITA,Italy,Marathon Swimming,Bronze
6260,1925804,TADDEUCCI Ginevra,ITA,Italy,Swimming,
6261,1925805,AVEGNO Silvia,ITA,Italy,Water Polo,
6262,1925806,BANCHELLI Caterina,ITA,Italy,Water Polo,
6263,1925807,BIANCONI Roberta,ITA,Italy,Water Polo,
6264,1925808,COCCHIERE Agnese,ITA,Italy,Water Polo,
6265,1925809,CONDORELLI Giuseppina Aurora,ITA,Italy,Water Polo,
6266,1925811,GALARDI Giuditta,ITA,Italy,Water Polo,
6267,1925813,GIUSTINI Sofia,ITA,Italy,Water Polo,
6268,1925814,MARLETTA Claudia Roberta,ITA,Italy,Water Polo,
6269,1925815,PALMIERI Valeria,ITA,Italy,Water Polo,
6270,1925816,PICOZZI Domitilla,ITA,Italy,Water Polo,
6271,1925820,TABANI Chiara,ITA,Italy,Water Polo,
6272,1925821,VIACAVA Giulia,ITA,Italy,Water Polo,
6273,1925822,BETTINI Dafne,ITA,Italy,Water Polo,
6274,1925835,ADEYEYE Adebola,NGR,Nigeria,Basketball,
6275,1925840,EBO Lauren,NGR,Nigeria,Basketball,
6276,1925856,KUNAIYI-AKPANAH Pallas,NGR,Nigeria,Basketball,
6277,1925859,MEJIA CASTILLO Kevin,HON,Honduras,Wrestling,
6278,1925869,MUSA Murjanatu,NGR,Nigeria,Basketball,
6279,1925873,AVILA MANCIA Julimar,HON,Honduras,Swimming,
6280,1925883,HORREGO Julio,HON,Honduras,Swimming,
6281,1925905,OKONKWO Amy,NGR,Nigeria,Basketball,
6282,1925942,GRANADO Yohandri,VEN,Venezuela,Taekwondo,
6283,1925944,OKORO Ifunanya,NGR,Nigeria,Basketball,
6284,1925951,TAIWO Tomi,NGR,Nigeria,Basketball,
6285,1925995,CHITUNDU Avell,ZAM,Zambia,Football,
6286,1925999,BANDA Barbra,ZAM,Zambia,Football,
6287,1926015,CHANDA Grace,ZAM,Zambia,Football,
6288,1926018,ZULU Misozi,ZAM,Zambia,Football,
6289,1926035,CHANDA Hellen,ZAM,Zambia,Football,
6290,1926040,MUPOPO Kabange,ZAM,Zambia,Football,
6291,1926043,MWEEMBA Lushomo,ZAM,Zambia,Football,
6292,1926046,TEMBO Martha,ZAM,Zambia,Football,
6293,1926050,MUSOLE Ngambo,ZAM,Zambia,Football,
6294,1926052,ZULU Pauline,ZAM,Zambia,Football,
6295,1926054,KUNDANANJI Racheal,ZAM,Zambia,Football,
6296,1926078,PHIRI Mia,ZAM,Zambia,Swimming,
6297,1926082,SHAMAMBO Damien,ZAM,Zambia,Swimming,
6298,1926101,ADEKOYA Kemi,BRN,Bahrain,Athletics,
6299,1926102,YAVI Winfred,BRN,Bahrain,Athletics,Gold
6300,1926104,CHUMBA Eunice Chebichii,BRN,Bahrain,Athletics,
6301,1926111,CHELIMO Rose,BRN,Bahrain,Athletics,
6302,1926127,BALEW Birhanu,BRN,Bahrain,Athletics,
6303,1926196,AMUSAN Tobi,NGR,Nigeria,Athletics,
6304,1926201,ENEKWECHI Chukwuebuka Cornnell,NGR,Nigeria,Athletics,
6305,1926205,ONYEKWERE Chioma,NGR,Nigeria,Athletics,
6306,1926236,USORO Ruth,NGR,Nigeria,Athletics,
6307,1926293,GINTING Anthony Sinisuka,INA,Indonesia,Badminton,
6308,1926294,VITIDSARN Kunlavut,THA,Thailand,Badminton,Silver
6309,1926295,RAHAYU Apriyani,INA,Indonesia,Badminton,
6310,1926300,JOMKOH Supak,THA,Thailand,Badminton,
6311,1926303,KEDREN Kittinupong,THA,Thailand,Badminton,
6312,1926304,TAN Shannon,SGP,Singapore,Golf,
6313,1926307,PUAVARANUKROH Dechapol,THA,Thailand,Badminton,
6314,1926309,ALFIAN Fajar,INA,Indonesia,Badminton,
6315,1926315,TUNJUNG Gregoria Mariska,INA,Indonesia,Badminton,Bronze
6316,1926317,BINTE MOHAMED RAFAEE Saiyidah Aisy,SGP,Singapore,Rowing,
6317,1926319,CHRISTIE Jonatan,INA,Indonesia,Badminton,
6318,1926323,KATETHONG Supanida,THA,Thailand,Badminton,
6319,1926326,ARDIANTO Muhammad Rian,INA,Indonesia,Badminton,
6320,1926331,MENTARI Pitha Haningtyas,INA,Indonesia,Badminton,
6321,1926334,RIVALDY Rinov,INA,Indonesia,Badminton,
6322,1926336,KITITHARAKUL Jongkolphan,THA,Thailand,Badminton,
6323,1926339,PRAJONGJAI Rawinda,THA,Thailand,Badminton,
6324,1926340,ROMA Sofia,PUR,Puerto Rico,Basketball,
6325,1926341,RAMADHANTI Siti Fadia Silva,INA,Indonesia,Badminton,
6326,1926342,TAERATTANACHAI Sapsiree,THA,Thailand,Badminton,
6327,1926343,PEREZ Mariah,PUR,Puerto Rico,Basketball,
6328,1926346,INTANON Ratchanok,THA,Thailand,Badminton,
6329,1926355,GIBSON Ali,PUR,Puerto Rico,Basketball,
6330,1926387,BRUME Ese,NGR,Nigeria,Athletics,
6331,1926391,AMAECHI Obiageri Pamela,NGR,Nigeria,Athletics,
6332,1926392,OGUNMAKINJU Omolara,NGR,Nigeria,Athletics,
6333,1926393,IBADIN Edose,NGR,Nigeria,Athletics,
6334,1926394,ANUMBA Ashley,NGR,Nigeria,Athletics,
6335,1926458,ORTIZ Christopher,PUR,Puerto Rico,Basketball,
6336,1926464,CONDITT IV George,PUR,Puerto Rico,Basketball,
6337,1926484,CLAVELL Gian,PUR,Puerto Rico,Basketball,
6338,1926485,THOMPSON JR. Stephen,PUR,Puerto Rico,Basketball,
6339,1926486,MORRISON Joseph,NZL,New Zealand,Hockey,
6340,1926487,SMITH Jake,NZL,New Zealand,Hockey,
6341,1926488,CHILD Simon,NZL,New Zealand,Hockey,
6342,1926490,DIXON Dominic,NZL,New Zealand,Hockey,
6343,1926491,FINDLAY Sean,NZL,New Zealand,Hockey,
6344,1926493,MORRISON Charlie,NZL,New Zealand,Hockey,
6345,1926495,READ Brad,NZL,New Zealand,Hockey,
6346,1926497,HAYWARD Leon,NZL,New Zealand,Hockey,
6347,1926499,TARRANT Blair,NZL,New Zealand,Hockey,
6348,1926501,YORSTON Simon,NZL,New Zealand,Hockey,
6349,1926508,INGLIS Hugo,NZL,New Zealand,Hockey,
6350,1926512,BUSCHL Malachi,NZL,New Zealand,Hockey,
6351,1926513,LANE Sam,NZL,New Zealand,Hockey,
6352,1926514,WOODS Nic,NZL,New Zealand,Hockey,
6353,1926515,RUSSELL Kane,NZL,New Zealand,Hockey,
6354,1926516,BOYDE Scott,NZL,New Zealand,Hockey,
6355,1926519,HOULBROOKE Isaac,NZL,New Zealand,Hockey,
6356,1926521,PHILLIPS Hayden,NZL,New Zealand,Hockey,
6357,1926523,LETT Dane,NZL,New Zealand,Hockey,
6358,1926536,HOWARD Jordan,PUR,Puerto Rico,Basketball,
6359,1926539,WATERS Tremont,PUR,Puerto Rico,Basketball,
6360,1926540,ALVARADO Jose,PUR,Puerto Rico,Basketball,
6361,1926541,ROMERO Ismael,PUR,Puerto Rico,Basketball,
6362,1926542,FORD Aleem,PUR,Puerto Rico,Basketball,
6363,1926545,van der KAAY Nicole,NZL,New Zealand,Triathlon,
6364,1926547,McCULLOUGH Dylan,NZL,New Zealand,Triathlon,
6365,1926549,WILDE Hayden,NZL,New Zealand,Triathlon,Silver
6366,1926551,THORPE Ainsley,NZL,New Zealand,Triathlon,
6367,1926569,REED Davon,PUR,Puerto Rico,Basketball,
6368,1926575,DAVID Chloe,VAN,Vanuatu,Athletics,
6369,1926578,KNEWSTUBB Andrew,NZL,New Zealand,Rugby Sevens,
6370,1926592,WAAKA Stacey,NZL,New Zealand,Rugby Sevens,Gold
6371,1926593,SAILI Alena,NZL,New Zealand,Rugby Sevens,Gold
6372,1926595,CARTER Leroy,NZL,New Zealand,Rugby Sevens,
6373,1926596,POURI-LANE Risi,NZL,New Zealand,Rugby Sevens,Gold
6374,1926624,RUSH Brady,NZL,New Zealand,Rugby Sevens,
6375,1926627,FINEANGANOFO Fehi,NZL,New Zealand,Rugby Sevens,
6376,1926629,NUKU Manaia,NZL,New Zealand,Rugby Sevens,Gold
6377,1926632,HIRINI Sarah,NZL,New Zealand,Rugby Sevens,Gold
6378,1926633,LEO Moses,NZL,New Zealand,Rugby Sevens,
6379,1926634,FELIX-HOTHAM Jazmin,NZL,New Zealand,Rugby Sevens,Gold
6380,1926635,BLYDE Michaela,NZL,New Zealand,Rugby Sevens,Gold
6381,1926642,WARE Regan,NZL,New Zealand,Rugby Sevens,
6382,1926644,KING Tyla,NZL,New Zealand,Rugby Sevens,Gold
6383,1926646,WOODMAN-WICKLIFFE Portia,NZL,New Zealand,Rugby Sevens,Gold
6384,1926647,SETEFANO Theresa,NZL,New Zealand,Rugby Sevens,Gold
6385,1926654,CURRY Scott,NZL,New Zealand,Rugby Sevens,
6386,1926656,NG SHIU Tone,NZL,New Zealand,Rugby Sevens,
6387,1926657,ROKOLISOA Akuila,NZL,New Zealand,Rugby Sevens,
6388,1926667,MILLER Jorja,NZL,New Zealand,Rugby Sevens,Gold
6389,1926670,McGARVEY-BLACK Ngarohi,NZL,New Zealand,Rugby Sevens,
6390,1926671,COLLIER Dylan,NZL,New Zealand,Rugby Sevens,
6391,1926675,WEBBER Joe,NZL,New Zealand,Rugby Sevens,
6392,1926676,PAUL Mahina,NZL,New Zealand,Rugby Sevens,Gold
6393,1926680,COOK - SAVAGE Tepaea,NZL,New Zealand,Rugby Sevens,
6394,1926685,PRESTON James,NZL,New Zealand,Athletics,
6395,1926686,PEETERS Tori,NZL,New Zealand,Athletics,
6396,1926688,TANNER Samuel,NZL,New Zealand,Athletics,
6397,1926690,McCARTNEY Eliza,NZL,New Zealand,Athletics,
6398,1926691,GILL Jacko,NZL,New Zealand,Athletics,
6399,1926692,BRUCE Lauren,NZL,New Zealand,Athletics,
