,code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date
9888,1967221,True,ROSE Jade,ROSE J,Jade ROSE,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,177.0,0.0,['Football'],['Women'],2003-02-12
9889,1967225,True,SHERIDAN Kailen,SHERIDAN K,Kailen SHERIDAN,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,176.0,0.0,['Football'],['Women'],1995-07-16
9890,1967232,True,VIENS Evelyne,VIENS E,Evelyne VIENS,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,173.0,0.0,['Football'],['Women'],1997-02-06
9891,1967236,True,ZADORSKY Shelina,ZADORSKY S,Shelina ZADORSKY,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,172.0,0.0,['Football'],['Women'],1992-10-23
9892,1967241,True,BEN SEGHIR Eliesse,BEN SEGHIR E,Eliesse BEN SEGHIR,Male,Athlete,MAR,Morocco,Morocco,Morocco,Morocco,MAR,178.0,0.0,['Football'],['Men'],2005-02-16
9893,1967252,True,ROSE Alex,ROSE A,Alex ROSE,Male,Athlete,SAM,Samoa,Samoa,Samoa,Samoa,SAM,188.0,0.0,['Athletics'],"[""Men's Discus Throw""]",1991-11-17
9894,1967338,True,BUKOVEC Sophie,BUKOVEC S,Sophie BUKOVEC,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,183.0,0.0,['Beach Volleyball'],['Women'],1995-09-22
9895,1967339,True,DEARING Daniel,DEARING D,Daniel DEARING,Male,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,198.0,0.0,['Beach Volleyball'],['Men'],1990-01-13
9896,1967340,True,HUMANA-PAREDES Melissa,HUMANA-PAREDES M,Melissa HUMANA-PAREDES,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,175.0,0.0,['Beach Volleyball'],['Women'],1992-10-10
9897,1967345,True,SCHACHTER Samuel,SCHACHTER S,Samuel SCHACHTER,Male,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,195.0,0.0,['Beach Volleyball'],['Men'],1990-05-08
9898,1967346,True,WILKERSON Brandie,WILKERSON B,Brandie WILKERSON,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,179.0,0.0,['Beach Volleyball'],['Women'],1992-07-01
9899,1967347,True,BANSLEY Heather,BANSLEY H,Heather BANSLEY,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,176.0,0.0,['Beach Volleyball'],['Women'],1987-09-13
9900,1967389,True,CREVIER Axelle,CREVIER A,Axelle CREVIER,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,175.0,0.0,['Water Polo'],['Women'],1997-03-22
9901,1967392,True,la ROCHE Shae,la ROCHE S,Shae la ROCHE,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,175.0,0.0,['Water Polo'],['Women'],1992-09-03
9902,1967393,True,BROWNE Serena,BROWNE S,Serena BROWNE,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,188.0,0.0,['Water Polo'],['Women'],2004-03-15
9903,1967394,True,McKELVEY Hayley,McKELVEY H,Hayley McKELVEY,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,180.0,0.0,['Water Polo'],['Women'],1996-03-11
9904,1967395,True,BAKOC Verica,BAKOC V,Verica BAKOC,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,175.0,0.0,['Water Polo'],['Women'],1999-05-03
9905,1967398,True,GAUDREAULT Jessica,GAUDREAULT J,Jessica GAUDREAULT,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,171.0,0.0,['Water Polo'],['Women'],1994-07-18
9906,1967400,True,McDOWELL Blaire,McDOWELL B,Blaire McDOWELL,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,170.0,0.0,['Water Polo'],['Women'],2000-08-09
9907,1967401,True,MIMIDES Marilia,MIMIDES M,Marilia MIMIDES,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,173.0,0.0,['Water Polo'],['Women'],1997-11-28
9908,1967403,True,WRIGHT Emma,WRIGHT E,Emma WRIGHT,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,181.0,0.0,['Water Polo'],['Women'],1996-11-16
9909,1967405,True,LEMAY-LAVOIE Elyse,LEMAY-LAVOIE E,Elyse LEMAY-LAVOIE,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,175.0,0.0,['Water Polo'],['Women'],1994-11-12
9910,1967407,True,PAUL Kindred,PAUL K,Kindred PAUL,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,178.0,0.0,['Water Polo'],['Women'],1996-02-22
9911,1967408,True,LEKNESS Rae,LEKNESS R,Rae LEKNESS,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,182.0,0.0,['Water Polo'],['Women'],1994-04-12
9912,1967410,True,VULPISI Clara,VULPISI C,Clara VULPISI,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,172.0,0.0,['Water Polo'],['Women'],1998-07-15
9913,1967431,True,YAKOVLEV Vladislav,YAKOVLEV V,Vladislav YAKOVLEV,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0.0,0.0,['Rowing'],"[""Men's Single Sculls""]",1993-01-01
9914,1967435,True,JONES Aislin,JONES A,Aislin JONES,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Shooting'],"['Skeet Women', 'Skeet Mixed Team']",2000-02-08
9915,1967440,True,SKINNER Catherine,SKINNER C,Catherine SKINNER,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Shooting'],['Trap Women'],1990-02-11
9916,1967442,True,SAMPSON Dane,SAMPSON D,Dane SAMPSON,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men']",1986-08-20
9917,1967444,True,GALIABOVITCH Elena,GALIABOVITCH E,Elena GALIABOVITCH,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']",1989-11-13
9918,1967446,True,ROSSITER Jack,ROSSITER J,Jack ROSSITER,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men']",1997-06-13
9919,1967447,True,WILLETT James,WILLETT J,James WILLETT,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Shooting'],['Trap Men'],1995-12-23
9920,1967448,True,BELL Joshua,BELL J,Joshua BELL,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Shooting'],"['Skeet Men', 'Skeet Mixed Team']",1994-05-20
9921,1967451,True,ILES Mitchell,ILES M,Mitchell ILES,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Shooting'],['Trap Men'],1999-03-25
9922,1967454,True,SMITH Penny,SMITH P,Penny SMITH,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Shooting'],['Trap Women'],1995-04-21
9923,1967457,True,EVGLEVSKI Sergei,EVGLEVSKI S,Sergei EVGLEVSKI,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Shooting'],['25m Rapid Fire Pistol Men'],1997-10-15
9924,1967486,True,GARCIA Melique,GARCIA M,Melique GARCIA,Male,Athlete,HON,Honduras,Honduras,Honduras,Honduras,HON,170.0,0.0,['Athletics'],"[""Men's 100m""]",1992-06-18
9925,1967497,True,CASSON Jenny,CASSON J,Jenny CASSON,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,0.0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",1995-08-30
9926,1967508,True,DENT Abby,DENT A,Abby DENT,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,0.0,0.0,['Rowing'],"[""Women's Eight""]",2002-03-04
9927,1967511,True,GRUCHALLA-WESIERSKI Kasia,GRUCHALLA-WESIERS,Kasia GRUCHALLA-WESIERSKI,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,0.0,0.0,['Rowing'],"[""Women's Eight""]",1991-03-31
9928,1967514,True,KIT Kristen,KIT K,Kristen KIT,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,0.0,0.0,['Rowing'],"[""Women's Eight""]",1988-08-18
9929,1967515,True,MESCHKULEIT Maya,MESCHKULEIT M,Maya MESCHKULEIT,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,0.0,0.0,['Rowing'],"[""Women's Eight""]",2001-07-28
9930,1967516,True,MOFFATT Jill,MOFFATT J,Jill MOFFATT,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,0.0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",1993-02-09
9931,1967517,True,PAYNE Sydney,PAYNE S,Sydney PAYNE,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,0.0,0.0,['Rowing'],"[""Women's Eight""]",1997-09-16
9932,1967522,True,SEVICK Jessica,SEVICK J,Jessica SEVICK,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,0.0,0.0,['Rowing'],"[""Women's Eight""]",1989-07-15
9933,1967528,True,WALKER Kristina,WALKER K,Kristina WALKER,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,0.0,0.0,['Rowing'],"[""Women's Eight""]",1996-05-09
9934,1967530,True,WASTENEYS Avalon,WASTENEYS A,Avalon WASTENEYS,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,0.0,0.0,['Rowing'],"[""Women's Eight""]",1997-08-31
9935,1967565,True,ANA VITORIA,ANA VITORIA,ANA VITORIA,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,173.0,0.0,['Football'],['Women'],2000-03-06
9936,1967567,True,ANGELINA,ANGELINA,ANGELINA,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,164.0,0.0,['Football'],['Women'],2000-01-26
9937,1967574,True,ADRIANA,ADRIANA,ADRIANA,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,164.0,0.0,['Football'],['Women'],1996-11-17
9938,1967575,True,ANTONIA,ANTONIA,ANTONIA,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,168.0,0.0,['Football'],['Women'],1994-04-26
9939,1967593,True,GABI PORTILHO,GABI PORTILHO,GABI PORTILHO,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,157.0,0.0,['Football'],['Women'],1995-07-18
9940,1967594,True,GABI NUNES,GABI NUNES,GABI NUNES,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,170.0,0.0,['Football'],['Women'],1997-03-10
9941,1967599,True,JHENIFFER,JHENIFFER,JHENIFFER,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,170.0,0.0,['Football'],['Women'],2001-11-06
9942,1967602,True,KEROLIN,KEROLIN,KEROLIN,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,171.0,0.0,['Football'],['Women'],1999-11-17
9943,1967606,True,LAUREN,LAUREN,LAUREN,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,178.0,0.0,['Football'],['Women'],2002-09-13
